pass_number, pass_time, average_time, microseconds_since_last_write, nsSleep_time
995, 575, 219, 115, 0
996, 188, 219, 64, 0
997, 181, 219, 61, 0
998, 193, 219, 126, 0
999, 265, 219, 87, 0
1000, 343, 219, 80, 0
1001, 95, 219, 73, 0
1002, 270, 219, 83, 0
1003, 119, 219, 72, 0
1004, 191, 219, 60, 0
1005, 127, 219, 58, 0
1006, 177, 219, 59, 0
1007, 65, 219, 195, 0
1008, 117, 219, 59, 0
1009, 111, 219, 62, 0
1010, 121, 219, 59, 0
1011, 280, 219, 59, 0
1012, 792, 219, 89, 0
1013, 200, 219, 68, 0
1014, 201, 219, 104, 0
1015, 185, 219, 66, 0
1016, 139, 219, 65, 0
1017, 189, 219, 90, 0
1018, 177, 219, 61, 0
1019, 185, 219, 60, 0
1020, 206, 219, 65, 0
1021, 162, 219, 59, 0
1022, 216, 219, 57, 0
1023, 671, 219, 58, 0
1024, 188, 219, 60, 0
1025, 104, 219, 497, 0
1026, 122, 219, 64, 0
1027, 118, 219, 59, 0
1028, 116, 219, 58, 0
1029, 117, 219, 58, 0
1030, 112, 219, 59, 0
1031, 112, 219, 69, 0
1032, 273, 219, 62, 0
1033, 228, 219, 78, 0
1034, 203, 219, 73, 0
1035, 135, 219, 61, 0
1036, 121, 219, 60, 0
1037, 179, 218, 79, 0
1038, 160, 218, 69, 0
1039, 142, 218, 62, 0
1040, 135, 218, 66, 0
1041, 70, 218, 60, 0
1042, 166, 218, 71, 0
1043, 223, 218, 64, 0
1044, 254, 218, 59, 0
1045, 193, 218, 67, 0
1046, 234, 218, 88, 0
1047, 99, 218, 65, 0
1048, 117, 218, 58, 0
1049, 69, 218, 60, 0
1050, 124, 218, 60, 0
1051, 146, 218, 66, 0
1052, 231, 218, 61, 0
1053, 349, 218, 60, 0
1054, 194, 218, 61, 0
1055, 282, 218, 59, 0
1056, 198, 218, 78, 0
1057, 290, 218, 70, 0
1058, 321, 218, 65, 0
1059, 859, 218, 69, 0
1060, 340, 219, 75, 0
1061, 263, 219, 86, 0
1062, 206, 219, 68, 0
1063, 193, 219, 65, 0
1064, 162, 219, 69, 0
1065, 195, 219, 60, 0
1066, 188, 219, 59, 0
1067, 142, 218, 59, 0
1068, 141, 218, 59, 0
1069, 217, 218, 41, 0
1070, 359, 218, 59, 0
1071, 140, 218, 84, 0
1072, 138, 218, 61, 0
1073, 189, 218, 61, 0
1074, 423, 219, 5, 0
1075, 192, 218, 90, 0
1076, 365, 219, 74, 0
1077, 181, 219, 74, 0
1078, 126, 218, 61, 0
1079, 117, 218, 60, 0
1080, 139, 218, 59, 0
1081, 144, 218, 64, 0
1082, 187, 218, 63, 0
1083, 256, 218, 83, 0
1084, 184, 218, 62, 0
1085, 74, 218, 247, 0
1086, 238, 218, 62, 0
1087, 310, 218, 72, 0
1088, 552, 219, 70, 0
1089, 376, 219, 73, 0
1090, 462, 219, 69, 0
1091, 247, 219, 68, 0
1092, 250, 219, 91, 0
1093, 240, 219, 74, 0
1094, 192, 219, 63, 0
1095, 145, 219, 66, 0
1096, 198, 219, 66, 0
1097, 84, 219, 320, 0
1098, 68, 219, 60, 0
1099, 95, 218, 96, 0
1100, 198, 218, 67, 0
1101, 196, 218, 66, 0
1102, 126, 218, 61, 0
1103, 89, 218, 61, 0
1104, 180, 218, 58, 0
1105, 88, 218, 97, 0
1106, 116, 218, 62, 0
1107, 134, 218, 84, 0
1108, 170, 218, 85, 0
1109, 113, 218, 63, 0
1110, 163, 218, 62, 0
1111, 112, 218, 60, 0
1112, 68, 217, 60, 0
1113, 264, 218, 59, 0
1114, 307, 218, 93, 0
1115, 151, 218, 95, 0
1116, 73, 217, 122, 0
1117, 350, 218, 60, 0
1118, 101, 217, 72, 0
1119, 113, 217, 63, 0
1120, 213, 217, 60, 0
1121, 114, 217, 60, 0
1122, 166, 217, 60, 0
1123, 115, 217, 74, 0
1124, 120, 217, 63, 0
1125, 119, 217, 60, 0
1126, 115, 217, 60, 0
1127, 222, 217, 67, 0
1128, 197, 217, 69, 0
1129, 188, 217, 60, 0
1130, 130, 217, 58, 0
1131, 126, 217, 59, 0
1132, 114, 217, 59, 0
1133, 116, 216, 60, 0
1134, 117, 216, 60, 0
1135, 121, 216, 60, 0
1136, 122, 216, 60, 0
1137, 203, 216, 60, 0
1138, 671, 217, 58, 0
1139, 191, 217, 60, 0
1140, 128, 216, 61, 0
1141, 122, 216, 60, 0
1142, 256, 216, 74, 0
1143, 162, 216, 84, 0
1144, 115, 216, 62, 0
1145, 170, 216, 79, 0
1146, 119, 216, 72, 0
1147, 141, 216, 59, 0
1148, 77, 216, 392, 0
1149, 100, 216, 60, 0
1150, 118, 216, 60, 0
1151, 113, 216, 60, 0
1152, 364, 216, 60, 0
1153, 189, 216, 618, 0
1154, 262, 216, 62, 0
1155, 250, 216, 80, 0
1156, 182, 216, 62, 0
1157, 187, 216, 61, 0
1158, 339, 216, 60, 0
1159, 136, 216, 73, 0
1160, 133, 216, 61, 0
1161, 118, 216, 61, 0
1162, 120, 216, 59, 0
1163, 123, 216, 60, 0
1164, 254, 216, 69, 0
1165, 202, 216, 85, 0
1166, 262, 216, 63, 0
1167, 183, 216, 68, 0
1168, 211, 216, 60, 0
1169, 200, 216, 65, 0
1170, 195, 216, 60, 0
1171, 238, 216, 73, 0
1172, 86, 215, 63, 0
1173, 590, 216, 58, 0
1174, 158, 216, 83, 0
1175, 190, 216, 62, 0
1176, 192, 216, 64, 0
1177, 159, 216, 135, 0
1178, 87, 216, 261, 0
1179, 721, 216, 97, 0
1180, 316, 216, 93, 0
1181, 209, 216, 71, 0
1182, 397, 216, 63, 0
1183, 120, 216, 80, 0
1184, 223, 216, 69, 0
1185, 188, 216, 69, 0
1186, 76, 216, 241, 0
1187, 125, 216, 60, 0
1188, 86, 216, 111, 0
1189, 218, 216, 67, 0
1190, 273, 216, 77, 0
1191, 167, 216, 77, 0
1192, 143, 216, 60, 0
1193, 58, 216, 215, 0
1194, 93, 215, 74, 0
1195, 150, 215, 57, 0
1196, 291, 215, 57, 0
1197, 334, 216, 99, 0
1198, 96, 215, 64, 0
1199, 82, 215, 63, 0
1200, 115, 215, 58, 0
1201, 273, 215, 149, 0
1202, 69, 215, 393, 0
1203, 146, 215, 72, 0
1204, 90, 215, 62, 0
1205, 74, 215, 83, 0
1206, 61, 215, 247, 0
1207, 111, 215, 58, 0
1208, 332, 215, 60, 0
1209, 296, 215, 78, 0
1210, 191, 215, 64, 0
1211, 193, 215, 59, 0
1212, 69, 215, 350, 0
1213, 253, 215, 71, 0
1214, 187, 215, 62, 0
1215, 116, 215, 57, 0
1216, 182, 215, 57, 0
1217, 109, 215, 56, 0
1218, 81, 214, 63, 0
1219, 250, 214, 73, 0
1220, 332, 215, 59, 0
1221, 92, 214, 319, 0
1222, 196, 214, 84, 0
1223, 80, 214, 386, 0
1224, 113, 214, 63, 0
1225, 87, 214, 336, 0
1226, 302, 214, 60, 0
1227, 172, 214, 72, 0
1228, 126, 214, 60, 0
1229, 121, 214, 61, 0
1230, 117, 214, 60, 0
1231, 290, 214, 58, 0
1232, 98, 214, 159, 0
1233, 491, 214, 60, 0
1234, 885, 215, 75, 0
1235, 123, 215, 248, 0
1236, 148, 215, 487, 0
1237, 67, 214, 61, 0
1238, 128, 214, 58, 0
1239, 124, 214, 57, 0
1240, 123, 214, 57, 0
1241, 113, 214, 72, 0
1242, 102, 214, 524, 0
1243, 67, 214, 63, 0
1244, 94, 214, 482, 0
1245, 71, 214, 66, 0
1246, 476, 214, 96, 0
1247, 206, 214, 97, 0
1248, 162, 214, 72, 0
1249, 340, 214, 68, 0
1250, 473, 214, 92, 0
1251, 120, 214, 75, 0
1252, 197, 214, 60, 0
1253, 194, 214, 60, 0
1254, 183, 214, 88, 0
1255, 177, 214, 64, 0
1256, 133, 214, 60, 0
1257, 587, 214, 59, 0
1258, 126, 214, 648, 0
1259, 88, 214, 286, 0
1260, 254, 214, 81, 0
1261, 151, 214, 68, 0
1262, 135, 214, 61, 0
1263, 171, 214, 60, 0
1264, 209, 214, 64, 0
1265, 159, 214, 66, 0
1266, 199, 214, 65, 0
1267, 173, 214, 61, 0
1268, 154, 214, 60, 0
1269, 337, 214, 66, 0
1270, 119, 214, 69, 0
1271, 126, 214, 58, 0
1272, 163, 214, 58, 0
1273, 249, 214, 62, 0
1274, 264, 214, 74, 0
1275, 250, 214, 66, 0
1276, 134, 214, 65, 0
1277, 119, 214, 60, 0
1278, 119, 214, 59, 0
1279, 114, 214, 75, 0
1280, 115, 213, 63, 0
1281, 112, 213, 60, 0
1282, 131, 213, 60, 0
1283, 121, 213, 61, 0
1284, 193, 213, 68, 0
1285, 177, 213, 70, 0
1286, 417, 213, 59, 0
1287, 84, 213, 287, 0
1288, 167, 213, 91, 0
1289, 105, 213, 550, 0
1290, 275, 213, 110, 0
1291, 595, 213, 92, 0
1292, 164, 213, 62, 0
1293, 132, 213, 58, 0
1294, 204, 213, 57, 0
1295, 135, 213, 57, 0
1296, 117, 213, 63, 0
1297, 122, 213, 60, 0
1298, 119, 213, 60, 0
1299, 112, 213, 59, 0
1300, 113, 213, 59, 0
1301, 128, 213, 79, 0
1302, 193, 213, 62, 0
1303, 117, 213, 60, 0
1304, 360, 213, 59, 0
1305, 1035, 214, 82, 0
1306, 116, 213, 80, 0
1307, 350, 214, 113, 0
1308, 260, 214, 75, 0
1309, 182, 214, 76, 0
1310, 188, 214, 61, 0
1311, 66, 213, 57, 0
1312, 121, 213, 57, 0
1313, 136, 213, 57, 0
1314, 140, 213, 59, 0
1315, 115, 213, 58, 0
1316, 76, 213, 57, 0
1317, 64, 213, 57, 0
1318, 77, 213, 57, 0
1319, 117, 213, 63, 0
1320, 90, 213, 60, 0
1321, 114, 213, 58, 0
1322, 120, 213, 57, 0
1323, 123, 212, 57, 0
1324, 128, 212, 57, 0
1325, 189, 212, 81, 0
1326, 68, 212, 63, 0
1327, 128, 212, 57, 0
1328, 66, 212, 57, 0
1329, 127, 212, 57, 0
1330, 126, 212, 57, 0
1331, 184, 212, 57, 0
1332, 144, 212, 61, 0
1333, 118, 212, 58, 0
1334, 134, 212, 58, 0
1335, 828, 212, 58, 0
1336, 137, 212, 57, 0
1337, 81, 212, 57, 0
1338, 80, 212, 57, 0
1339, 79, 212, 58, 0
1340, 123, 212, 67, 0
1341, 181, 212, 83, 0
1342, 66, 212, 62, 0
1343, 123, 212, 58, 0
1344, 105, 212, 57, 0
1345, 114, 211, 57, 0
1346, 118, 211, 57, 0
1347, 280, 211, 57, 0
1348, 220, 211, 89, 0
1349, 67, 211, 62, 0
1350, 64, 211, 58, 0
1351, 118, 211, 57, 0
1352, 116, 211, 57, 0
1353, 117, 211, 57, 0
1354, 175, 211, 57, 0
1355, 127, 211, 65, 0
1356, 126, 211, 64, 0
1357, 281, 211, 75, 0
1358, 303, 211, 69, 0
1359, 134, 211, 225, 0
1360, 249, 211, 85, 0
1361, 139, 211, 68, 0
1362, 232, 211, 92, 0
1363, 123, 211, 65, 0
1364, 84, 211, 60, 0
1365, 126, 211, 60, 0
1366, 131, 211, 60, 0
1367, 133, 211, 59, 0
1368, 230, 211, 92, 0
1369, 120, 211, 65, 0
1370, 189, 211, 6, 0
1371, 128, 210, 63, 0
1372, 195, 210, 60, 0
1373, 193, 210, 60, 0
1374, 129, 210, 63, 0
1375, 133, 210, 62, 0
1376, 131, 210, 64, 0
1377, 281, 210, 89, 0
1378, 202, 210, 74, 0
1379, 190, 210, 66, 0
1380, 128, 210, 64, 0
1381, 295, 210, 63, 0
1382, 142, 210, 62, 0
1383, 128, 210, 63, 0
1384, 249, 210, 72, 0
1385, 193, 210, 68, 0
1386, 124, 210, 59, 0
1387, 69, 210, 59, 0
1388, 139, 210, 59, 0
1389, 346, 210, 72, 0
1390, 99, 210, 365, 0
1391, 184, 210, 63, 0
1392, 406, 210, 64, 0
1393, 243, 210, 77, 0
1394, 72, 210, 65, 0
1395, 67, 210, 60, 0
1396, 92, 210, 59, 0
1397, 238, 210, 67, 0
1398, 121, 210, 99, 0
1399, 128, 210, 63, 0
1400, 129, 210, 62, 0
1401, 164, 210, 70, 0
1402, 268, 210, 65, 0
1403, 216, 210, 65, 0
1404, 355, 210, 61, 0
1405, 166, 210, 68, 0
1406, 125, 210, 500, 0
1407, 125, 210, 66, 0
1408, 201, 210, 69, 0
1409, 175, 210, 68, 0
1410, 174, 210, 89, 0
1411, 132, 210, 63, 0
1412, 91, 209, 62, 0
1413, 118, 209, 61, 0
1414, 110, 209, 60, 0
1415, 174, 209, 94, 0
1416, 88, 209, 233, 0
1417, 175, 209, 62, 0
1418, 207, 209, 62, 0
1419, 274, 209, 72, 0
1420, 247, 209, 85, 0
1421, 180, 209, 67, 0
1422, 95, 209, 59, 0
1423, 120, 209, 59, 0
1424, 114, 209, 58, 0
1425, 248, 209, 66, 0
1426, 160, 209, 67, 0
1427, 112, 209, 57, 0
1428, 95, 209, 78, 0
1429, 70, 209, 103, 0
1430, 110, 209, 58, 0
1431, 335, 209, 99, 0
1432, 61, 209, 65, 0
1433, 54, 209, 57, 0
1434, 91, 208, 58, 0
1435, 61, 208, 59, 0
1436, 102, 208, 57, 0
1437, 104, 208, 56, 0
1438, 108, 208, 61, 0
1439, 194, 208, 56, 0
1440, 241, 208, 70, 0
1441, 669, 208, 64, 0
1442, 124, 208, 58, 0
1443, 158, 208, 58, 0
1444, 272, 208, 61, 0
1445, 119, 208, 66, 0
1446, 253, 208, 79, 0
1447, 120, 208, 70, 0
1448, 262, 208, 61, 0
1449, 170, 208, 69, 0
1450, 114, 208, 61, 0
1451, 106, 208, 61, 0
1452, 389, 208, 79, 0
1453, 69, 208, 74, 0
1454, 123, 208, 60, 0
1455, 78, 208, 59, 0
1456, 95, 208, 459, 0
1457, 237, 208, 71, 0
1458, 154, 208, 70, 0
1459, 366, 208, 67, 0
1460, 130, 208, 70, 0
1461, 122, 208, 63, 0
1462, 122, 208, 60, 0
1463, 180, 208, 60, 0
1464, 183, 208, 65, 0
1465, 122, 208, 60, 0
1466, 75, 208, 60, 0
1467, 108, 208, 60, 0
1468, 411, 208, 59, 0
1469, 314, 208, 85, 0
1470, 240, 208, 68, 0
1471, 587, 208, 63, 0
1472, 324, 208, 84, 0
1473, 224, 208, 61, 0
1474, 190, 208, 62, 0
1475, 313, 208, 66, 0
1476, 168, 208, 67, 0
1477, 110, 208, 62, 0
1478, 114, 208, 60, 0
1479, 118, 208, 61, 0
1480, 262, 208, 60, 0
1481, 203, 208, 87, 0
1482, 980, 209, 64, 0
1483, 388, 209, 169, 0
1484, 136, 209, 79, 0
1485, 299, 209, 62, 0
1486, 109, 209, 72, 0
1487, 886, 209, 61, 0
1488, 123, 209, 65, 0
1489, 109, 209, 61, 0
1490, 166, 209, 59, 0
1491, 118, 209, 60, 0
1492, 116, 209, 65, 0
1493, 640, 209, 61, 0
1494, 188, 209, 73, 0
1495, 287, 209, 60, 0
1496, 138, 209, 73, 0
1497, 133, 209, 61, 0
1498, 121, 209, 60, 0
1499, 121, 209, 60, 0
1500, 215, 209, 71, 0
1501, 82, 209, 83, 0
1502, 94, 209, 477, 0
1503, 184, 209, 65, 0
1504, 153, 209, 69, 0
1505, 285, 209, 60, 0
1506, 330, 209, 60, 0
1507, 180, 209, 67, 0
1508, 85, 209, 64, 0
1509, 122, 209, 59, 0
1510, 220, 209, 79, 0
1511, 78, 209, 119, 0
1512, 176, 209, 68, 0
1513, 166, 209, 64, 0
1514, 332, 209, 60, 0
1515, 138, 209, 88, 0
1516, 130, 209, 61, 0
1517, 130, 209, 59, 0
1518, 154, 209, 66, 0
1519, 154, 208, 62, 0
1520, 223, 208, 84, 0
1521, 184, 208, 61, 0
1522, 120, 208, 59, 0
1523, 115, 208, 57, 0
1524, 122, 208, 57, 0
1525, 105, 208, 80, 0
1526, 118, 208, 61, 0
1527, 114, 208, 59, 0
1528, 112, 208, 59, 0
1529, 121, 208, 59, 0
1530, 120, 208, 58, 0
1531, 221, 208, 67, 0
1532, 197, 208, 66, 0
1533, 191, 208, 60, 0
1534, 910, 208, 60, 0
1535, 706, 209, 66, 0
1536, 121, 209, 90, 0
1537, 191, 209, 63, 0
1538, 90, 209, 438, 0
1539, 121, 209, 133, 0
1540, 332, 209, 60, 0
1541, 122, 209, 71, 0
1542, 123, 208, 58, 0
1543, 115, 208, 58, 0
1544, 211, 208, 60, 0
1545, 155, 208, 92, 0
1546, 181, 208, 62, 0
1547, 185, 208, 60, 0
1548, 369, 208, 59, 0
1549, 140, 208, 61, 0
1550, 186, 208, 60, 0
1551, 453, 209, 59, 0
1552, 149, 209, 89, 0
1553, 188, 208, 85, 0
1554, 907, 209, 7, 0
1555, 150, 209, 746, 0
1556, 110, 209, 65, 0
1557, 112, 209, 63, 0
1558, 105, 209, 83, 0
1559, 97, 209, 63, 0
1560, 106, 209, 60, 0
1561, 105, 209, 59, 0
1562, 106, 208, 59, 0
1563, 311, 209, 58, 0
1564, 106, 208, 83, 0
1565, 200, 208, 59, 0
1566, 177, 208, 64, 0
1567, 114, 208, 536, 0
1568, 208, 208, 71, 0
1569, 169, 208, 68, 0
1570, 116, 208, 60, 0
1571, 191, 208, 59, 0
1572, 199, 208, 68, 0
1573, 135, 208, 61, 0
1574, 116, 208, 60, 0
1575, 119, 208, 60, 0
1576, 121, 208, 60, 0
1577, 125, 208, 59, 0
1578, 125, 208, 61, 0
1579, 124, 208, 60, 0
1580, 121, 208, 59, 0
1581, 124, 208, 59, 0
1582, 115, 208, 60, 0
1583, 785, 208, 59, 0
1584, 125, 208, 63, 0
1585, 127, 208, 60, 0
1586, 152, 208, 73, 0
1587, 120, 208, 59, 0
1588, 392, 208, 101, 0
1589, 106, 208, 78, 0
1590, 134, 208, 57, 0
1591, 905, 208, 59, 0
1592, 232, 208, 70, 0
1593, 799, 209, 61, 0
1594, 303, 209, 69, 0
1595, 178, 209, 72, 0
1596, 215, 209, 61, 0
1597, 121, 209, 59, 0
1598, 115, 209, 59, 0
1599, 118, 209, 59, 0
1600, 118, 209, 59, 0
1601, 118, 208, 57, 0
1602, 147, 208, 696, 0
1603, 546, 209, 66, 0
1604, 87, 209, 262, 0
1605, 152, 209, 72, 0
1606, 298, 209, 67, 0
1607, 151, 209, 88, 0
1608, 113, 208, 69, 0
1609, 153, 208, 60, 0
1610, 278, 208, 59, 0
1611, 177, 208, 77, 0
1612, 155, 208, 66, 0
1613, 197, 208, 60, 0
1614, 240, 208, 67, 0
1615, 130, 208, 649, 0
1616, 200, 208, 63, 0
1617, 295, 208, 59, 0
1618, 121, 208, 66, 0
1619, 117, 208, 71, 0
1620, 192, 208, 58, 0
1621, 72, 208, 211, 0
1622, 152, 208, 58, 0
1623, 160, 208, 107, 0
1624, 280, 208, 68, 0
1625, 271, 208, 66, 0
1626, 240, 208, 65, 0
1627, 219, 208, 65, 0
1628, 349, 208, 61, 0
1629, 128, 208, 68, 0
1630, 126, 208, 61, 0
1631, 118, 208, 59, 0
1632, 201, 208, 66, 0
1633, 218, 208, 68, 0
1634, 592, 208, 61, 0
1635, 495, 209, 62, 0
1636, 235, 209, 97, 0
1637, 102, 209, 66, 0
1638, 168, 209, 64, 0
1639, 389, 209, 82, 0
1640, 626, 209, 74, 0
1641, 249, 209, 79, 0
1642, 102, 209, 432, 0
1643, 118, 209, 62, 0
1644, 121, 209, 59, 0
1645, 336, 209, 69, 0
1646, 246, 209, 63, 0
1647, 69, 209, 249, 0
1648, 69, 209, 121, 0
1649, 101, 209, 85, 0
1650, 85, 209, 92, 0
1651, 117, 208, 57, 0
1652, 116, 208, 57, 0
1653, 111, 208, 57, 0
1654, 110, 208, 57, 0
1655, 390, 208, 70, 0
1656, 104, 208, 101, 0
1657, 116, 208, 64, 0
1658, 114, 208, 60, 0
1659, 459, 208, 58, 0
1660, 111, 208, 409, 0
1661, 98, 208, 72, 0
1662, 378, 208, 92, 0
1663, 594, 209, 69, 0
1664, 206, 209, 69, 0
1665, 172, 209, 67, 0
1666, 129, 209, 62, 0
1667, 120, 208, 60, 0
1668, 239, 209, 69, 0
1669, 143, 208, 72, 0
1670, 794, 209, 61, 0
1671, 209, 209, 158, 0
1672, 320, 209, 69, 0
1673, 109, 209, 68, 0
1674, 115, 209, 62, 0
1675, 120, 209, 59, 0
1676, 121, 209, 66, 0
1677, 118, 209, 61, 0
1678, 121, 209, 72, 0
1679, 117, 208, 62, 0
1680, 197, 208, 61, 0
1681, 122, 208, 67, 0
1682, 118, 208, 60, 0
1683, 107, 208, 60, 0
1684, 110, 208, 85, 0
1685, 75, 208, 296, 0
1686, 173, 208, 66, 0
1687, 139, 208, 63, 0
1688, 123, 208, 60, 0
1689, 75, 208, 303, 0
1690, 124, 208, 60, 0
1691, 122, 208, 60, 0
1692, 128, 208, 60, 0
1693, 116, 208, 58, 0
1694, 124, 208, 59, 0
1695, 348, 208, 78, 0
1696, 588, 208, 279, 0
1697, 178, 208, 75, 0
1698, 70, 208, 275, 0
1699, 202, 208, 59, 0
1700, 231, 208, 64, 0
1701, 91, 208, 81, 0
1702, 95, 208, 62, 0
1703, 88, 208, 60, 0
1704, 277, 208, 60, 0
1705, 170, 208, 87, 0
1706, 101, 208, 73, 0
1707, 123, 208, 62, 0
1708, 124, 208, 65, 0
1709, 68, 208, 191, 0
1710, 190, 208, 60, 0
1711, 155, 207, 60, 0
1712, 171, 207, 86, 0
1713, 289, 208, 61, 0
1714, 203, 208, 60, 0
1715, 189, 207, 60, 0
1716, 148, 207, 61, 0
1717, 903, 208, 61, 0
1718, 165, 208, 148, 0
1719, 139, 208, 62, 0
1720, 73, 208, 459, 0
1721, 103, 208, 60, 0
1722, 60, 208, 202, 0
1723, 162, 208, 59, 0
1724, 99, 207, 58, 0
1725, 129, 207, 59, 0
1726, 166, 207, 57, 0
1727, 157, 207, 58, 0
1728, 892, 208, 70, 0
1729, 203, 208, 73, 0
1730, 129, 208, 61, 0
1731, 122, 208, 60, 0
1732, 295, 208, 59, 0
1733, 328, 208, 81, 0
1734, 461, 208, 79, 0
1735, 170, 208, 62, 0
1736, 329, 208, 57, 0
1737, 146, 208, 59, 0
1738, 65, 208, 211, 0
1739, 67, 208, 265, 0
1740, 95, 208, 146, 0
1741, 144, 208, 90, 0
1742, 186, 208, 68, 0
1743, 312, 208, 73, 0
1744, 233, 208, 69, 0
1745, 89, 208, 312, 0
1746, 265, 208, 79, 0
1747, 354, 208, 61, 0
1748, 103, 208, 248, 0
1749, 840, 208, 60, 0
1750, 319, 208, 73, 0
1751, 117, 208, 67, 0
1752, 158, 208, 59, 0
1753, 223, 208, 68, 0
1754, 187, 208, 68, 0
1755, 280, 208, 81, 0
1756, 214, 208, 89, 0
1757, 190, 208, 66, 0
1758, 110, 208, 61, 0
1759, 118, 208, 60, 0
1760, 112, 208, 60, 0
1761, 115, 208, 59, 0
1762, 139, 208, 62, 0
1763, 112, 208, 61, 0
1764, 110, 208, 60, 0
1765, 123, 208, 59, 0
1766, 381, 208, 90, 0
1767, 154, 208, 88, 0
1768, 121, 208, 62, 0
1769, 118, 208, 60, 0
1770, 153, 208, 60, 0
1771, 702, 208, 75, 0
1772, 179, 208, 63, 0
1773, 248, 208, 69, 0
1774, 85, 208, 416, 0
1775, 352, 208, 61, 0
1776, 336, 208, 78, 0
1777, 105, 208, 68, 0
1778, 67, 208, 63, 0
1779, 115, 208, 60, 0
1780, 242, 208, 68, 0
1781, 118, 208, 66, 0
1782, 113, 208, 80, 0
1783, 188, 208, 60, 0
1784, 118, 208, 57, 0
1785, 207, 208, 59, 0
1786, 123, 208, 57, 0
1787, 256, 208, 57, 0
1788, 87, 208, 69, 0
1789, 124, 208, 60, 0
1790, 143, 207, 58, 0
1791, 118, 207, 57, 0
1792, 82, 207, 57, 0
1793, 618, 208, 57, 0
1794, 184, 208, 57, 0
1795, 116, 208, 57, 0
1796, 123, 207, 57, 0
1797, 186, 207, 57, 0
1798, 124, 207, 57, 0
1799, 124, 207, 57, 0
1800, 113, 207, 57, 0
1801, 226, 207, 66, 0
1802, 390, 207, 70, 0
1803, 80, 207, 77, 0
1804, 261, 207, 63, 0
1805, 870, 208, 65, 0
1806, 246, 208, 74, 0
1807, 212, 208, 73, 0
1808, 389, 208, 21, 0
1809, 325, 208, 100, 0
1810, 62, 208, 71, 0
1811, 120, 208, 59, 0
1812, 342, 208, 57, 0
1813, 112, 208, 251, 0
1814, 73, 208, 147, 0
1815, 219, 208, 69, 0
1816, 270, 208, 69, 0
1817, 380, 208, 66, 0
1818, 269, 208, 61, 0
1819, 163, 208, 70, 0
1820, 112, 208, 59, 0
1821, 111, 208, 59, 0
1822, 106, 208, 58, 0
1823, 108, 208, 58, 0
1824, 94, 208, 62, 0
1825, 52, 208, 57, 0
1826, 51, 207, 56, 0
1827, 108, 207, 57, 0
1828, 436, 208, 59, 0
1829, 150, 207, 99, 0
1830, 78, 207, 127, 0
1831, 364, 208, 61, 0
1832, 126, 207, 874, 0
1833, 339, 208, 63, 0
1834, 202, 208, 81, 0
1835, 223, 208, 67, 0
1836, 437, 208, 64, 0
1837, 101, 208, 329, 0
1838, 952, 208, 72, 0
1839, 245, 208, 79, 0
1840, 159, 208, 64, 0
1841, 190, 208, 75, 0
1842, 193, 208, 62, 0
1843, 191, 208, 67, 0
1844, 187, 208, 60, 0
1845, 206, 208, 64, 0
1846, 223, 208, 85, 0
1847, 69, 208, 273, 0
1848, 57, 208, 99, 0
1849, 187, 208, 63, 0
1850, 357, 208, 65, 0
1851, 275, 208, 60, 0
1852, 171, 208, 63, 0
1853, 231, 208, 59, 0
1854, 807, 208, 86, 0
1855, 499, 208, 63, 0
1856, 243, 208, 69, 0
1857, 435, 209, 66, 0
1858, 69, 208, 63, 0
1859, 278, 208, 60, 0
1860, 291, 209, 60, 0
1861, 148, 209, 69, 0
1862, 185, 208, 60, 0
1863, 623, 209, 194, 0
1864, 395, 209, 63, 0
1865, 104, 209, 341, 0
1866, 112, 209, 60, 0
1867, 112, 209, 60, 0
1868, 176, 209, 66, 0
1869, 293, 209, 76, 0
1870, 152, 209, 66, 0
1871, 117, 209, 61, 0
1872, 327, 209, 97, 0
1873, 358, 209, 79, 0
1874, 86, 209, 326, 0
1875, 275, 209, 61, 0
1876, 746, 209, 63, 0
1877, 155, 209, 125, 0
1878, 366, 209, 83, 0
1879, 161, 209, 79, 0
1880, 127, 209, 62, 0
1881, 96, 209, 60, 0
1882, 124, 209, 59, 0
1883, 93, 209, 59, 0
1884, 242, 209, 58, 0
1885, 275, 209, 91, 0
1886, 628, 209, 66, 0
1887, 270, 209, 67, 0
1888, 248, 209, 75, 0
1889, 106, 209, 71, 0
1890, 274, 209, 59, 0
1891, 89, 209, 228, 0
1892, 116, 209, 60, 0
1893, 109, 209, 59, 0
1894, 120, 209, 59, 0
1895, 111, 209, 58, 0
1896, 111, 209, 58, 0
1897, 61, 209, 176, 0
1898, 139, 209, 58, 0
1899, 672, 209, 295, 0
1900, 199, 209, 68, 0
1901, 332, 209, 60, 0
1902, 250, 209, 69, 0
1903, 287, 209, 88, 0
1904, 68, 209, 335, 0
1905, 121, 209, 61, 0
1906, 115, 209, 60, 0
1907, 171, 209, 66, 0
1908, 240, 209, 93, 0
1909, 159, 209, 71, 0
1910, 328, 209, 66, 0
1911, 768, 209, 92, 0
1912, 146, 209, 67, 0
1913, 130, 209, 58, 0
1914, 103, 209, 536, 0
1915, 103, 209, 63, 0
1916, 243, 209, 88, 0
1917, 644, 209, 12, 0
1918, 175, 209, 77, 0
1919, 164, 209, 61, 0
1920, 335, 209, 59, 0
1921, 115, 209, 88, 0
1922, 126, 209, 68, 0
1923, 180, 209, 61, 0
1924, 187, 209, 58, 0
1925, 132, 209, 60, 0
