pass_number, pass_time, average_time, microseconds_since_last_write, nsSleep_time
892, 374, 280, 9001, 8910
893, 314, 280, 9040, 8920
894, 393, 280, 9069, 8930
895, 334, 280, 9061, 8940
896, 300, 280, 9069, 8950
897, 362, 280, 9019, 8960
898, 372, 280, 9162, 8970
899, 360, 280, 9116, 8980
900, 308, 280, 9054, 8990
901, 326, 280, 9169, 9000
902, 346, 281, 9152, 9010
903, 325, 281, 9192, 9020
904, 429, 281, 9200, 9030
905, 376, 281, 9167, 9040
906, 374, 281, 9213, 9050
907, 323, 281, 9352, 9060
908, 359, 281, 9359, 9070
909, 294, 281, 9198, 9080
910, 371, 281, 9256, 9090
911, 498, 281, 9216, 9100
912, 339, 282, 9265, 9110
913, 330, 282, 9243, 9120
914, 433, 282, 9418, 9130
915, 353, 282, 9266, 9140
916, 410, 282, 9347, 9150
917, 382, 282, 9315, 9160
918, 332, 282, 9341, 9170
919, 314, 282, 9337, 9180
920, 310, 282, 9354, 9190
921, 345, 282, 9368, 9200
922, 312, 282, 9329, 9210
923, 433, 282, 9390, 9220
924, 350, 283, 9397, 9230
925, 290, 283, 9338, 9240
926, 339, 283, 9320, 9250
927, 271, 283, 9346, 9260
928, 564, 283, 9415, 9270
929, 327, 283, 9458, 9280
930, 424, 283, 9417, 9290
931, 367, 283, 9404, 9300
932, 373, 283, 9501, 9310
933, 366, 283, 9546, 9320
934, 364, 283, 9522, 9330
935, 513, 284, 10, 9340
936, 436, 284, 9483, 9350
937, 363, 284, 9437, 9360
938, 410, 284, 9498, 9370
939, 368, 284, 9478, 9380
940, 387, 284, 9466, 9390
941, 434, 284, 9576, 9400
942, 383, 285, 9553, 9410
943, 442, 285, 9605, 9420
944, 384, 285, 9607, 9430
945, 528, 285, 9513, 9440
946, 364, 285, 9544, 9450
947, 367, 285, 9649, 9460
948, 351, 285, 9588, 9470
949, 370, 285, 9640, 9480
950, 427, 286, 9614, 9490
951, 337, 286, 9837, 9500
952, 343, 286, 9650, 9510
953, 414, 286, 9651, 9520
954, 378, 286, 9626, 9530
955, 392, 286, 9631, 9540
956, 380, 286, 9713, 9550
957, 423, 286, 9661, 9560
958, 370, 286, 9646, 9570
959, 175, 286, 9639, 9580
960, 425, 286, 9875, 9590
961, 371, 286, 9721, 9600
962, 362, 287, 9877, 9610
963, 444, 287, 9778, 9620
964, 364, 287, 9778, 9630
965, 292, 287, 9713, 9640
966, 304, 287, 9825, 9650
967, 321, 287, 9835, 9660
968, 511, 287, 9880, 9670
969, 332, 287, 9974, 9680
970, 483, 287, 9818, 9690
971, 319, 287, 9825, 9700
972, 336, 287, 9952, 9710
973, 472, 288, 9858, 9720
974, 357, 288, 9803, 9730
975, 323, 288, 9818, 9740
976, 317, 288, 9837, 9750
977, 361, 288, 10101, 9760
978, 299, 288, 9857, 9770
979, 368, 288, 9877, 9780
980, 357, 288, 9969, 9790
981, 383, 288, 9991, 9800
982, 407, 288, 10100, 9810
983, 374, 288, 10011, 9820
984, 338, 288, 9969, 9830
985, 348, 288, 9967, 9840
986, 434, 288, 10139, 9850
987, 399, 289, 10154, 9860
988, 393, 289, 10013, 9870
989, 363, 289, 10019, 9880
990, 329, 289, 10073, 9890
991, 533, 289, 9980, 9900
992, 328, 289, 10033, 9910
993, 351, 289, 9991, 9920
994, 407, 289, 10051, 9930
995, 465, 289, 10093, 9940
996, 192, 289, 10063, 9950
997, 538, 290, 10121, 9960
998, 375, 290, 10150, 9970
999, 371, 290, 10270, 9980
1000, 347, 290, 10267, 9990
1001, 314, 290, 10290, 10000
1002, 278, 290, 10299, 10010
1003, 435, 290, 10307, 10020
1004, 356, 290, 10155, 10030
1005, 347, 290, 10113, 10040
1006, 464, 290, 10174, 10050
1007, 366, 290, 10354, 10060
1008, 478, 291, 10257, 10070
1009, 336, 291, 10264, 10080
1010, 335, 291, 10215, 10090
1011, 428, 291, 10269, 10100
1012, 319, 291, 10404, 10110
1013, 322, 291, 10219, 10120
1014, 354, 291, 10240, 10130
1015, 369, 291, 10325, 10140
1016, 381, 291, 10285, 10150
1017, 314, 291, 10327, 10160
1018, 368, 291, 10295, 10170
1019, 402, 291, 10324, 10180
1020, 353, 291, 10282, 10190
1021, 243, 291, 10292, 10200
1022, 315, 291, 10321, 10210
1023, 289, 291, 10333, 10220
1024, 300, 291, 10365, 10230
1025, 371, 291, 10429, 10240
1026, 333, 291, 10373, 10250
1027, 426, 292, 10436, 10260
1028, 358, 292, 10405, 10270
1029, 367, 292, 10459, 10280
1030, 393, 292, 10432, 10290
1031, 386, 292, 10445, 10300
1032, 446, 292, 10468, 10310
1033, 455, 292, 10476, 10320
1034, 430, 292, 10405, 10330
1035, 331, 292, 10408, 10340
1036, 540, 293, 10533, 10350
1037, 327, 293, 10442, 10360
1038, 368, 293, 10531, 10370
1039, 532, 293, 10574, 10380
1040, 316, 293, 10654, 10390
1041, 315, 293, 10505, 10400
1042, 314, 293, 10531, 10410
1043, 322, 293, 10665, 10420
1044, 302, 293, 10515, 10430
1045, 503, 293, 10600, 10440
1046, 288, 293, 10640, 10450
1047, 317, 293, 10653, 10460
1048, 313, 293, 10560, 10470
1049, 288, 293, 10643, 10480
1050, 339, 293, 10631, 10490
1051, 329, 293, 10671, 10500
1052, 290, 293, 10671, 10510
1053, 310, 293, 10620, 10520
1054, 340, 293, 10600, 10530
1055, 370, 293, 10740, 10540
1056, 321, 293, 10628, 10550
1057, 449, 294, 6, 10560
1058, 351, 294, 10691, 10570
1059, 306, 294, 10774, 10580
1060, 440, 294, 10745, 10590
1061, 368, 294, 10873, 10600
1062, 377, 294, 10799, 10610
1063, 362, 294, 10751, 10620
1064, 356, 294, 10920, 10630
1065, 357, 294, 10931, 10640
1066, 335, 294, 10814, 10650
1067, 503, 294, 10736, 10660
1068, 317, 294, 10749, 10670
1069, 371, 294, 10870, 10680
1070, 343, 295, 10806, 10690
1071, 370, 295, 10879, 10700
1072, 409, 295, 10878, 10710
1073, 330, 295, 10910, 10720
1074, 311, 295, 10984, 10730
1075, 377, 295, 10873, 10740
1076, 386, 295, 10866, 10750
1077, 326, 295, 10862, 10760
1078, 288, 295, 10956, 10770
1079, 311, 295, 10957, 10780
1080, 319, 295, 10948, 10790
1081, 459, 295, 7, 10800
1082, 331, 295, 10990, 10810
1083, 359, 295, 11108, 10820
1084, 313, 295, 11015, 10830
1085, 303, 295, 10958, 10840
1086, 332, 295, 11034, 10850
1087, 309, 295, 11046, 10860
1088, 362, 295, 10989, 10870
1089, 364, 295, 11064, 10880
1090, 333, 295, 10985, 10890
1091, 302, 295, 10965, 10900
1092, 351, 295, 11040, 10910
1093, 323, 296, 11102, 10920
1094, 409, 296, 11056, 10930
1095, 399, 296, 11061, 10940
1096, 380, 296, 11143, 10950
1097, 378, 296, 11037, 10960
1098, 392, 296, 11130, 10970
1099, 373, 296, 11106, 10980
1100, 458, 296, 11214, 10990
1101, 379, 296, 11280, 11000
1102, 441, 296, 11201, 11010
1103, 438, 296, 11130, 11020
1104, 305, 297, 11155, 11030
1105, 372, 297, 11229, 11040
1106, 377, 297, 11118, 11050
1107, 480, 297, 11140, 11060
1108, 312, 297, 11238, 11070
1109, 427, 297, 11169, 11080
1110, 343, 297, 11238, 11090
1111, 367, 297, 11228, 11100
1112, 343, 297, 11176, 11110
1113, 383, 297, 11307, 11120
1114, 307, 297, 11243, 11130
1115, 314, 297, 11278, 11140
1116, 536, 297, 11283, 11150
1117, 370, 297, 11255, 11160
1118, 440, 298, 11305, 11170
1119, 407, 298, 11471, 11180
1120, 357, 298, 11312, 11190
1121, 496, 298, 11306, 11200
1122, 451, 298, 11487, 11210
1123, 436, 298, 11338, 11220
1124, 381, 298, 11341, 11230
1125, 369, 298, 11480, 11240
1126, 319, 298, 11394, 11250
1127, 506, 299, 11409, 11260
1128, 352, 299, 11438, 11270
1129, 331, 299, 11526, 11280
1130, 338, 299, 11503, 11290
1131, 397, 299, 11487, 11300
1132, 379, 299, 11426, 11310
1133, 362, 299, 11440, 11320
1134, 576, 299, 11444, 11330
1135, 363, 299, 11592, 11340
1136, 322, 299, 11639, 11350
1137, 421, 299, 11565, 11360
1138, 331, 299, 11553, 11370
1139, 288, 299, 11569, 11380
1140, 315, 299, 11577, 11390
1141, 502, 299, 11566, 11400
1142, 356, 300, 11529, 11410
1143, 371, 300, 11667, 11420
1144, 332, 300, 11551, 11430
1145, 350, 300, 11556, 11440
1146, 366, 300, 11716, 11450
1147, 371, 300, 11752, 11460
1148, 577, 300, 11600, 11470
1149, 323, 300, 11552, 11480
1150, 532, 300, 11591, 11490
1151, 357, 300, 11792, 11500
1152, 547, 300, 11729, 11510
1153, 373, 301, 11710, 11520
1154, 372, 301, 11822, 11530
1155, 365, 301, 11692, 11540
1156, 309, 301, 11687, 11550
1157, 299, 301, 11676, 11560
1158, 382, 301, 11671, 11570
1159, 494, 301, 11700, 11580
1160, 327, 301, 11881, 11590
1161, 363, 301, 11787, 11600
1162, 338, 301, 11799, 11610
1163, 453, 301, 11816, 11620
1164, 328, 301, 11818, 11630
1165, 369, 301, 11749, 11640
1166, 370, 301, 11767, 11650
1167, 313, 301, 11832, 11660
1168, 282, 301, 11958, 11670
1169, 391, 301, 11968, 11680
1170, 423, 301, 11933, 11690
1171, 441, 302, 11839, 11700
1172, 429, 302, 11903, 11710
1173, 375, 302, 11916, 11720
1174, 377, 302, 11909, 11730
1175, 366, 302, 11817, 11740
1176, 313, 302, 11995, 11750
1177, 376, 302, 11879, 11760
1178, 372, 302, 11919, 11770
1179, 342, 302, 11969, 11780
1180, 339, 302, 11967, 11790
1181, 375, 302, 11991, 11800
1182, 384, 302, 11966, 11810
1183, 325, 302, 11943, 11820
1184, 311, 302, 11904, 11830
1185, 448, 302, 11949, 11840
1186, 367, 302, 12042, 11850
1187, 301, 302, 12053, 11860
1188, 311, 302, 12059, 11870
1189, 285, 302, 12042, 11880
1190, 381, 302, 12037, 11890
1191, 308, 302, 11981, 11900
1192, 349, 302, 12071, 11910
1193, 299, 302, 11992, 11920
1194, 268, 302, 12061, 11930
1195, 357, 303, 12032, 11940
1196, 430, 303, 12129, 11950
1197, 259, 303, 8, 11960
1198, 322, 303, 12092, 11970
1199, 336, 303, 12098, 11980
1200, 438, 303, 12280, 11990
1201, 293, 303, 7, 12000
1202, 298, 303, 12178, 12010
1203, 440, 303, 12176, 12020
1204, 340, 303, 12222, 12030
1205, 286, 303, 12230, 12040
1206, 286, 303, 12173, 12050
1207, 437, 303, 12259, 12060
1208, 336, 303, 12263, 12070
1209, 338, 303, 12223, 12080
1210, 476, 303, 12226, 12090
1211, 351, 303, 12310, 12100
1212, 290, 303, 12365, 12110
1213, 334, 303, 12350, 12120
1214, 364, 303, 12254, 12130
1215, 310, 303, 12322, 12140
1216, 330, 303, 12338, 12150
1217, 280, 303, 12447, 12160
1218, 461, 303, 12314, 12170
1219, 323, 303, 12287, 12180
1220, 366, 303, 12479, 12190
1221, 368, 304, 12445, 12200
1222, 452, 304, 12289, 12210
1223, 339, 304, 12416, 12220
1224, 338, 304, 12545, 12230
1225, 376, 304, 12529, 12240
1226, 333, 304, 12327, 12250
1227, 422, 304, 12326, 12260
1228, 401, 304, 12451, 12270
1229, 305, 304, 12544, 12280
1230, 334, 304, 12478, 12290
1231, 432, 304, 12443, 12300
1232, 308, 304, 12498, 12310
1233, 383, 304, 12459, 12320
1234, 335, 304, 12431, 12330
1235, 426, 304, 12532, 12340
1236, 371, 304, 12534, 12350
1237, 325, 304, 12538, 12360
1238, 547, 305, 12544, 12370
1239, 374, 305, 12677, 12380
1240, 363, 305, 12681, 12390
1241, 436, 305, 12594, 12400
1242, 460, 305, 12510, 12410
1243, 385, 305, 12614, 12420
1244, 464, 305, 12646, 12430
1245, 518, 305, 10, 12440
1246, 316, 305, 12570, 12450
1247, 337, 305, 12652, 12460
1248, 308, 305, 12624, 12470
1249, 409, 305, 12738, 12480
1250, 308, 305, 12640, 12490
1251, 377, 305, 12641, 12500
1252, 367, 305, 12702, 12510
1253, 360, 305, 12621, 12520
1254, 479, 306, 12700, 12530
1255, 383, 306, 12731, 12540
1256, 382, 306, 12653, 12550
1257, 331, 306, 12887, 12560
1258, 370, 306, 12862, 12570
1259, 382, 306, 12707, 12580
1260, 342, 306, 12862, 12590
1261, 335, 306, 12790, 12600
1262, 309, 306, 12799, 12610
1263, 329, 306, 12787, 12620
1264, 318, 306, 12803, 12630
1265, 314, 306, 12776, 12640
1266, 348, 306, 12829, 12650
1267, 366, 306, 12730, 12660
1268, 370, 306, 12858, 12670
1269, 333, 306, 12797, 12680
1270, 345, 306, 12769, 12690
1271, 313, 306, 12765, 12700
1272, 316, 306, 12877, 12710
1273, 436, 306, 12842, 12720
1274, 280, 306, 12796, 12730
1275, 324, 306, 12880, 12740
1276, 326, 306, 12884, 12750
1277, 366, 306, 13014, 12760
1278, 398, 306, 12916, 12770
1279, 389, 306, 12852, 12780
1280, 366, 306, 13088, 12790
1281, 315, 306, 12992, 12800
1282, 360, 307, 12882, 12810
1283, 331, 307, 13045, 12820
1284, 344, 307, 13005, 12830
1285, 338, 307, 13030, 12840
1286, 359, 307, 13081, 12850
1287, 285, 307, 13039, 12860
1288, 360, 307, 12988, 12870
1289, 317, 307, 12992, 12880
1290, 300, 307, 13078, 12890
1291, 300, 307, 13016, 12900
1292, 371, 307, 13014, 12910
1293, 334, 307, 13078, 12920
1294, 371, 307, 13080, 12930
1295, 358, 307, 13231, 12940
1296, 328, 307, 13229, 12950
1297, 363, 307, 13041, 12960
1298, 418, 307, 13105, 12970
1299, 321, 307, 13273, 12980
1300, 364, 307, 13095, 12990
1301, 362, 307, 13125, 13000
1302, 340, 307, 13154, 13010
1303, 414, 307, 13203, 13020
1304, 378, 307, 13187, 13030
1305, 322, 307, 13143, 13040
1306, 371, 307, 13240, 13050
1307, 306, 307, 13268, 13060
1308, 322, 307, 13209, 13070
1309, 340, 307, 13263, 13080
1310, 341, 307, 13405, 13090
1311, 322, 307, 13394, 13100
1312, 342, 307, 13236, 13110
1313, 366, 307, 13398, 13120
1314, 387, 307, 13363, 13130
1315, 329, 308, 13258, 13140
1316, 375, 308, 13252, 13150
1317, 343, 308, 13450, 13160
1318, 413, 308, 13359, 13170
1319, 396, 308, 13303, 13180
1320, 461, 308, 13311, 13190
1321, 395, 308, 13395, 13200
1322, 370, 308, 13399, 13210
1323, 374, 308, 13514, 13220
1324, 426, 308, 13339, 13230
1325, 458, 308, 13460, 13240
1326, 430, 308, 13585, 13250
1327, 317, 308, 13387, 13260
1328, 357, 308, 13451, 13270
1329, 368, 308, 13470, 13280
1330, 316, 308, 13413, 13290
1331, 331, 308, 13383, 13300
1332, 363, 308, 13502, 13310
1333, 371, 308, 13627, 13320
1334, 336, 309, 13454, 13330
1335, 368, 309, 13579, 13340
1336, 337, 309, 13492, 13350
1337, 418, 309, 13522, 13360
1338, 567, 309, 13595, 13370
1339, 343, 309, 13574, 13380
1340, 308, 309, 13497, 13390
1341, 298, 309, 13490, 13400
1342, 468, 309, 13598, 13410
1343, 306, 309, 13533, 13420
1344, 439, 309, 13573, 13430
1345, 427, 309, 13688, 13440
1346, 474, 309, 13629, 13450
1347, 256, 309, 13577, 13460
1348, 324, 309, 13618, 13470
1349, 356, 309, 13681, 13480
1350, 377, 309, 13635, 13490
1351, 446, 309, 13639, 13500
1352, 429, 310, 13689, 13510
1353, 375, 310, 13768, 13520
1354, 374, 310, 13651, 13530
1355, 333, 310, 13624, 13540
1356, 366, 310, 13805, 13550
1357, 490, 310, 13721, 13560
1358, 295, 310, 13650, 13570
1359, 306, 310, 13667, 13580
1360, 323, 310, 13676, 13590
1361, 330, 310, 13857, 13600
1362, 325, 310, 13729, 13610
1363, 500, 310, 13694, 13620
1364, 314, 310, 13936, 13630
1365, 377, 310, 13753, 13640
1366, 422, 310, 13941, 13650
1367, 432, 310, 13850, 13660
1368, 371, 310, 13798, 13670
1369, 389, 310, 13863, 13680
1370, 428, 310, 13987, 13690
1371, 365, 310, 13893, 13700
1372, 428, 311, 13909, 13710
1373, 351, 311, 13800, 13720
1374, 325, 311, 13913, 13730
1375, 325, 311, 13837, 13740
1376, 320, 311, 13891, 13750
1377, 494, 311, 13908, 13760
1378, 281, 311, 13838, 13770
1379, 498, 311, 14450, 13780
1380, 312, 311, 13896, 13790
1381, 369, 311, 14042, 13800
1382, 324, 311, 13929, 13810
1383, 373, 311, 13977, 13820
1384, 366, 311, 13933, 13830
1385, 435, 311, 13997, 13840
1386, 584, 311, 14143, 13850
1387, 334, 311, 13929, 13860
1388, 373, 311, 14110, 13870
1389, 383, 311, 14141, 13880
1390, 364, 311, 13986, 13890
1391, 373, 311, 14017, 13900
1392, 434, 312, 14059, 13910
1393, 494, 312, 14018, 13920
1394, 358, 312, 14008, 13930
1395, 336, 312, 14180, 13940
1396, 364, 312, 14189, 13950
1397, 329, 312, 14125, 13960
1398, 332, 312, 14188, 13970
1399, 345, 312, 14099, 13980
1400, 368, 312, 14167, 13990
1401, 395, 312, 14139, 14000
1402, 354, 312, 14107, 14010
1403, 380, 312, 14193, 14020
1404, 367, 312, 14321, 14030
1405, 449, 312, 14241, 14040
1406, 437, 312, 14194, 14050
1407, 366, 312, 14351, 14060
1408, 342, 312, 14242, 14070
1409, 276, 312, 14246, 14080
1410, 360, 312, 15287, 14090
1411, 303, 312, 14170, 14100
1412, 331, 312, 14287, 14110
1413, 368, 312, 14292, 14120
1414, 309, 312, 14232, 14130
1415, 309, 312, 14304, 14140
1416, 399, 312, 14314, 14150
1417, 319, 312, 14227, 14160
1418, 331, 312, 14464, 14170
1419, 615, 313, 14270, 14180
1420, 322, 313, 14482, 14190
1421, 367, 313, 14488, 14200
1422, 431, 313, 14324, 14210
1423, 377, 313, 14343, 14220
1424, 370, 313, 14419, 14230
1425, 377, 313, 14486, 14240
1426, 506, 313, 14367, 14250
1427, 337, 313, 14452, 14260
1428, 377, 313, 14417, 14270
1429, 292, 313, 14447, 14280
1430, 307, 313, 14478, 14290
1431, 335, 313, 14488, 14300
1432, 291, 313, 14423, 14310
1433, 301, 313, 14522, 14320
1434, 436, 313, 14526, 14330
1435, 370, 313, 14537, 14340
1436, 440, 313, 14449, 14350
1437, 434, 313, 14504, 14360
1438, 367, 313, 14663, 14370
1439, 334, 313, 14502, 14380
1440, 402, 313, 14585, 14390
1441, 374, 313, 14540, 14400
1442, 376, 313, 14498, 14410
1443, 365, 314, 14499, 14420
1444, 498, 314, 14630, 14430
1445, 344, 314, 14546, 14440
1446, 328, 314, 14568, 14450
1447, 496, 314, 14543, 14460
1448, 363, 314, 14588, 14470
1449, 326, 314, 14594, 14480
1450, 297, 314, 14638, 14490
1451, 332, 314, 14564, 14500
1452, 340, 314, 14698, 14510
1453, 610, 314, 8, 14520
1454, 326, 314, 14725, 14530
1455, 500, 314, 14639, 14540
1456, 313, 314, 14731, 14550
1457, 437, 314, 14665, 14560
1458, 500, 314, 14760, 14570
1459, 373, 314, 14761, 14580
1460, 368, 315, 14783, 14590
1461, 337, 315, 14702, 14600
1462, 343, 315, 14685, 14610
1463, 362, 315, 14742, 14620
1464, 294, 315, 14814, 14630
1465, 466, 315, 14763, 14640
1466, 299, 315, 14816, 14650
1467, 330, 315, 14948, 14660
1468, 422, 315, 14917, 14670
1469, 340, 315, 14871, 14680
1470, 307, 315, 14978, 14690
1471, 422, 315, 14995, 14700
1472, 332, 315, 14823, 14710
1473, 376, 315, 14790, 14720
1474, 375, 315, 14872, 14730
1475, 324, 315, 14811, 14740
1476, 373, 315, 14820, 14750
1477, 372, 315, 14887, 14760
1478, 310, 315, 14837, 14770
1479, 379, 315, 14921, 14780
1480, 330, 315, 14932, 14790
1481, 365, 315, 14902, 14800
1482, 367, 315, 14939, 14810
1483, 396, 315, 14940, 14820
1484, 383, 315, 14967, 14830
1485, 536, 315, 14997, 14840
1486, 308, 315, 14919, 14850
1487, 524, 315, 14998, 14860
1488, 343, 316, 15119, 14870
1489, 491, 316, 14957, 14880
1490, 394, 316, 15011, 14890
1491, 381, 316, 15038, 14900
1492, 382, 316, 15153, 14910
1493, 425, 316, 15001, 14920
1494, 373, 316, 15052, 14930
1495, 431, 316, 15239, 14940
1496, 337, 316, 15242, 14950
1497, 297, 316, 15053, 14960
1498, 426, 316, 15235, 14970
1499, 351, 316, 15121, 14980
1500, 369, 316, 15073, 14990
1501, 382, 316, 15144, 15000
1502, 373, 316, 15181, 15010
1503, 355, 316, 15090, 15020
1504, 374, 316, 15160, 15030
1505, 368, 316, 15230, 15040
1506, 385, 316, 15119, 15050
1507, 404, 316, 15204, 15060
1508, 334, 316, 15195, 15070
1509, 329, 316, 15369, 15080
1510, 311, 316, 15279, 15090
1511, 313, 316, 15288, 15100
1512, 372, 316, 15241, 15110
1513, 289, 316, 15286, 15120
1514, 324, 316, 15420, 15130
1515, 374, 316, 15330, 15140
1516, 370, 316, 15280, 15150
1517, 358, 316, 15247, 15160
1518, 442, 317, 15469, 15170
1519, 623, 317, 15335, 15180
1520, 499, 317, 15387, 15190
1521, 602, 317, 15367, 15200
1522, 390, 317, 15289, 15210
1523, 440, 317, 15510, 15220
1524, 357, 317, 15529, 15230
1525, 433, 317, 15531, 15240
1526, 386, 317, 15434, 15250
1527, 363, 317, 15443, 15260
1528, 335, 317, 15460, 15270
1529, 285, 317, 15569, 15280
1530, 313, 317, 15479, 15290
1531, 316, 317, 15484, 15300
1532, 367, 317, 15608, 15310
1533, 303, 317, 15442, 15320
1534, 334, 317, 15523, 15330
1535, 334, 317, 15534, 15340
1536, 336, 317, 15507, 15350
1537, 367, 317, 15555, 15360
1538, 333, 317, 15589, 15370
1539, 428, 318, 15579, 15380
1540, 332, 318, 15568, 15390
1541, 375, 318, 15535, 15400
1542, 403, 318, 15477, 15410
1543, 340, 318, 15594, 15420
1544, 362, 318, 15552, 15430
1545, 300, 318, 15554, 15440
1546, 372, 318, 15589, 15450
1547, 377, 318, 15553, 15460
1548, 489, 318, 15675, 15470
1549, 379, 318, 15594, 15480
1550, 343, 318, 15618, 15490
1551, 472, 318, 15675, 15500
1552, 318, 318, 15805, 15510
1553, 381, 318, 15695, 15520
1554, 332, 318, 15728, 15530
1555, 280, 318, 15828, 15540
1556, 258, 318, 15738, 15550
1557, 375, 318, 15817, 15560
1558, 364, 318, 15763, 15570
1559, 362, 318, 15772, 15580
1560, 381, 318, 15730, 15590
1561, 367, 318, 15843, 15600
1562, 326, 318, 15729, 15610
1563, 358, 318, 15739, 15620
1564, 325, 318, 15919, 15630
1565, 367, 318, 15930, 15640
1566, 354, 318, 15771, 15650
1567, 540, 318, 7, 15660
1568, 312, 318, 15812, 15670
1569, 391, 318, 15779, 15680
1570, 361, 318, 15978, 15690
1571, 494, 319, 15911, 15700
1572, 329, 319, 15847, 15710
1573, 521, 319, 15893, 15720
1574, 484, 319, 15829, 15730
1575, 503, 319, 15945, 15740
1576, 463, 319, 15828, 15750
1577, 489, 319, 15854, 15760
1578, 306, 319, 15965, 15770
1579, 422, 319, 15850, 15780
1580, 375, 319, 16009, 15790
1581, 433, 319, 15915, 15800
1582, 308, 319, 15888, 15810
1583, 340, 319, 15998, 15820
1584, 367, 319, 16005, 15830
1585, 525, 319, 15971, 15840
1586, 341, 319, 15994, 15850
1587, 417, 320, 15946, 15860
1588, 438, 320, 16063, 15870
1589, 367, 320, 16077, 15880
1590, 527, 320, 16006, 15890
1591, 362, 320, 16003, 15900
1592, 344, 320, 16081, 15910
1593, 329, 320, 16007, 15920
1594, 321, 320, 16219, 15930
1595, 451, 320, 16066, 15940
1596, 370, 320, 16251, 15950
1597, 370, 320, 16176, 15960
1598, 393, 320, 16078, 15970
1599, 342, 320, 16106, 15980
1600, 356, 320, 16109, 15990
1601, 423, 320, 16295, 16000
1602, 304, 320, 16194, 16010
1603, 323, 320, 16184, 16020
1604, 321, 320, 16220, 16030
1605, 312, 320, 16193, 16040
1606, 326, 320, 16101, 16050
1607, 338, 320, 16287, 16060
1608, 370, 320, 16261, 16070
1609, 412, 320, 16154, 16080
1610, 332, 320, 16285, 16090
1611, 329, 320, 16224, 16100
1612, 303, 320, 16300, 16110
1613, 418, 320, 16282, 16120
1614, 359, 320, 16419, 16130
1615, 363, 320, 16269, 16140
1616, 370, 320, 16392, 16150
1617, 382, 320, 16290, 16160
1618, 389, 320, 16246, 16170
1619, 357, 320, 16365, 16180
1620, 369, 320, 16486, 16190
1621, 321, 320, 16491, 16200
1622, 318, 320, 16336, 16210
1623, 330, 320, 16402, 16220
1624, 380, 321, 16348, 16230
1625, 334, 321, 16530, 16240
1626, 426, 321, 16512, 16250
1627, 290, 321, 16453, 16260
1628, 393, 321, 16454, 16270
1629, 366, 321, 16525, 16280
1630, 316, 321, 16386, 16290
1631, 374, 321, 16443, 16300
1632, 371, 321, 16607, 16310
1633, 342, 321, 16520, 16320
1634, 328, 321, 16472, 16330
1635, 418, 321, 16457, 16340
1636, 430, 321, 16638, 16350
1637, 282, 321, 16528, 16360
1638, 471, 321, 9, 16370
1639, 459, 321, 16503, 16380
1640, 380, 321, 16524, 16390
1641, 431, 321, 16721, 16400
1642, 378, 321, 16702, 16410
1643, 378, 321, 16619, 16420
1644, 558, 321, 12, 16430
1645, 340, 321, 16621, 16440
1646, 461, 321, 16722, 16450
1647, 395, 321, 16547, 16460
1648, 435, 322, 16588, 16470
1649, 422, 322, 16667, 16480
1650, 579, 322, 16792, 16490
1651, 340, 322, 16584, 16500
1652, 285, 322, 16699, 16510
1653, 439, 322, 16716, 16520
1654, 445, 322, 16644, 16530
1655, 381, 322, 16785, 16540
1656, 380, 322, 16841, 16550
1657, 440, 322, 16910, 16560
1658, 450, 322, 16862, 16570
1659, 260, 322, 16755, 16580
1660, 303, 322, 16754, 16590
1661, 317, 322, 16780, 16600
1662, 315, 322, 16706, 16610
1663, 332, 322, 16778, 16620
1664, 337, 322, 16867, 16630
1665, 354, 322, 16814, 16640
1666, 372, 322, 16888, 16650
1667, 435, 322, 16798, 16660
1668, 440, 322, 16825, 16670
1669, 413, 322, 16777, 16680
1670, 360, 322, 16980, 16690
1671, 350, 322, 16819, 16700
1672, 344, 322, 16886, 16710
1673, 335, 322, 16841, 16720
1674, 621, 323, 16851, 16730
1675, 457, 323, 16813, 16740
1676, 367, 323, 16873, 16750
1677, 450, 323, 16917, 16760
1678, 456, 323, 16887, 16770
1679, 320, 323, 16920, 16780
1680, 450, 323, 16872, 16790
1681, 304, 323, 16947, 16800
1682, 364, 323, 16927, 16810
1683, 275, 323, 16912, 16820
1684, 347, 323, 17017, 16830
1685, 426, 323, 17092, 16840
1686, 298, 323, 17100, 16850
1687, 367, 323, 17006, 16860
1688, 278, 323, 17160, 16870
1689, 371, 323, 17118, 16880
1690, 284, 323, 17081, 16890
1691, 442, 323, 17084, 16900
1692, 361, 323, 17225, 16910
1693, 430, 323, 17001, 16920
1694, 366, 323, 17108, 16930
1695, 618, 323, 17129, 16940
1696, 314, 323, 17043, 16950
1697, 354, 323, 17030, 16960
1698, 578, 323, 17145, 16970
1699, 367, 323, 17147, 16980
1700, 391, 323, 17174, 16990
1701, 438, 324, 17116, 17000
1702, 431, 324, 17120, 17010
1703, 279, 324, 17307, 17020
1704, 360, 324, 17126, 17030
1705, 424, 324, 17347, 17040
1706, 285, 324, 17344, 17050
1707, 331, 324, 17348, 17060
1708, 312, 324, 17190, 17070
1709, 408, 324, 17368, 17080
1710, 389, 324, 17245, 17090
1711, 411, 324, 17284, 17100
1712, 369, 324, 17308, 17110
1713, 367, 324, 17222, 17120
1714, 479, 324, 17252, 17130
1715, 493, 324, 17278, 17140
1716, 626, 324, 17374, 17150
1717, 464, 324, 11, 17160
1718, 299, 324, 17349, 17170
1719, 370, 324, 17316, 17180
