pass_number, pass_time, average_time, microseconds_since_last_write, nsSleep_time
732, 242, 233, 59, 0
733, 199, 233, 60, 0
734, 276, 233, 59, 0
735, 556, 233, 59, 0
736, 409, 233, 71, 0
737, 473, 234, 60, 0
738, 222, 234, 291, 0
739, 424, 234, 61, 0
740, 447, 234, 82, 0
741, 182, 234, 65, 0
742, 180, 234, 59, 0
743, 177, 234, 59, 0
744, 128, 234, 59, 0
745, 171, 234, 59, 0
746, 165, 234, 59, 0
747, 164, 234, 59, 0
748, 169, 233, 59, 0
749, 242, 233, 122, 0
750, 118, 233, 74, 0
751, 151, 233, 60, 0
752, 170, 233, 60, 0
753, 178, 233, 59, 0
754, 301, 233, 84, 0
755, 154, 233, 63, 0
756, 468, 233, 95, 0
757, 133, 233, 240, 0
758, 962, 234, 64, 0
759, 283, 234, 77, 0
760, 332, 234, 94, 0
761, 303, 234, 97, 0
762, 302, 235, 91, 0
763, 131, 234, 61, 0
764, 297, 234, 57, 0
765, 265, 235, 88, 0
766, 233, 235, 62, 0
767, 226, 234, 58, 0
768, 208, 234, 59, 0
769, 311, 235, 88, 0
770, 221, 235, 63, 0
771, 492, 235, 8, 0
772, 173, 235, 77, 0
773, 203, 235, 60, 0
774, 481, 235, 56, 0
775, 350, 235, 100, 0
776, 86, 235, 65, 0
777, 342, 235, 57, 0
778, 348, 235, 111, 0
779, 168, 235, 65, 0
780, 225, 235, 58, 0
781, 217, 235, 57, 0
782, 391, 235, 150, 0
783, 207, 235, 64, 0
784, 231, 235, 57, 0
785, 252, 235, 82, 0
786, 178, 235, 73, 0
787, 163, 235, 63, 0
788, 250, 235, 63, 0
789, 241, 235, 62, 0
790, 326, 235, 59, 0
791, 143, 235, 71, 0
792, 231, 235, 64, 0
793, 380, 235, 63, 0
794, 188, 235, 110, 0
795, 223, 235, 59, 0
796, 120, 235, 169, 0
797, 320, 235, 96, 0
798, 223, 235, 65, 0
799, 151, 235, 57, 0
800, 152, 235, 57, 0
801, 142, 235, 57, 0
802, 106, 235, 144, 0
803, 149, 235, 60, 0
804, 152, 235, 59, 0
805, 157, 234, 58, 0
806, 154, 234, 58, 0
807, 241, 234, 81, 0
808, 151, 234, 63, 0
809, 107, 234, 59, 0
810, 205, 234, 259, 0
811, 326, 234, 90, 0
812, 260, 234, 114, 0
813, 209, 234, 66, 0
814, 108, 234, 57, 0
815, 243, 234, 87, 0
816, 179, 234, 61, 0
817, 96, 234, 56, 0
818, 148, 234, 56, 0
819, 107, 234, 56, 0
820, 146, 233, 56, 0
821, 221, 233, 56, 0
822, 241, 233, 56, 0
823, 681, 234, 56, 0
824, 353, 234, 57, 0
825, 230, 234, 57, 0
826, 168, 234, 57, 0
827, 331, 234, 81, 0
828, 166, 234, 61, 0
829, 183, 234, 56, 0
830, 177, 234, 56, 0
831, 395, 234, 57, 0
832, 181, 234, 70, 0
833, 218, 234, 56, 0
834, 169, 234, 56, 0
835, 217, 234, 56, 0
836, 225, 234, 56, 0
837, 208, 234, 56, 0
838, 204, 234, 56, 0
839, 178, 234, 56, 0
840, 430, 234, 93, 0
841, 159, 234, 69, 0
842, 152, 234, 59, 0
843, 132, 234, 58, 0
844, 340, 234, 88, 0
845, 91, 234, 74, 0
846, 127, 234, 58, 0
847, 142, 233, 59, 0
848, 137, 233, 57, 0
849, 280, 233, 78, 0
850, 248, 233, 65, 0
851, 260, 233, 60, 0
852, 226, 233, 59, 0
853, 274, 233, 82, 0
854, 249, 233, 64, 0
855, 234, 233, 59, 0
856, 218, 233, 59, 0
857, 185, 233, 59, 0
858, 293, 233, 59, 0
859, 234, 233, 60, 0
860, 371, 234, 59, 0
861, 290, 234, 74, 0
862, 217, 234, 65, 0
863, 225, 234, 59, 0
864, 401, 234, 59, 0
865, 131, 234, 145, 0
866, 210, 234, 60, 0
867, 284, 234, 59, 0
868, 178, 234, 82, 0
869, 229, 234, 62, 0
870, 228, 234, 59, 0
871, 220, 234, 63, 0
872, 285, 234, 86, 0
873, 293, 234, 64, 0
874, 226, 234, 59, 0
875, 227, 234, 59, 0
876, 233, 234, 59, 0
877, 189, 234, 59, 0
878, 229, 234, 58, 0
879, 173, 234, 59, 0
880, 174, 234, 58, 0
881, 225, 234, 59, 0
882, 219, 234, 73, 0
883, 134, 233, 866, 0
884, 446, 234, 63, 0
885, 209, 234, 77, 0
886, 345, 234, 107, 0
887, 455, 234, 68, 0
